TOSEC path;WoS FTP path;Original TOSEC game name;ZXDB-based TOSEC game name;ZXDB ID;ZXDB release ID;WoS URL
tosec\Games\[Z80]\A Question of Scruples (1987)(Leisure Genius)[128K].zip;/pub/sinclair/games/q/QuestionOfScruplesA.z80.zip;A Question of Scruples (1987)(Leisure Genius);Question of Scruples, A (1987)(Leisure Genius);0003976;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003976
tosec\Games\[TZX]\A Question of Sport (1989)(Elite Systems)(Side A).zip;/pub/sinclair/games/q/QuestionOfSportA.tzx.zip;A Question of Sport (1989)(Elite Systems);Question of Sport, A (1989)(Elite Systems);0003978;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003978
tosec\Games\[TZX]\A Question of Sport (1989)(Elite Systems)(Side B).zip;/pub/sinclair/games/q/QuestionOfSportA.tzx.zip;A Question of Sport (1989)(Elite Systems);Question of Sport, A (1989)(Elite Systems);0003978;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003978
tosec\Games\[DSK]\A Question of Sport (1989)(Elite Systems).zip;/pub/sinclair/games/q/QuestionOfSportA.dsk.zip;A Question of Sport (1989)(Elite Systems);Question of Sport, A (1989)(Elite Systems);0003978;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003978
tosec\Games\[TZX]\A Question of Sport (1989)(Encore)(Side A)[re-release].zip;/pub/sinclair/games/q/QuestionOfSportA(Encore).tzx.zip;A Question of Sport (1989)(Encore);Question of Sport, A (1990)(Encore);0003978;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0003978
tosec\Games\[TZX]\A Question of Sport (1989)(Encore)(Side B)[re-release].zip;/pub/sinclair/games/q/QuestionOfSportA(Encore).tzx.zip;A Question of Sport (1989)(Encore);Question of Sport, A (1990)(Encore);0003978;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0003978
tosec\Games\[TAP]\Quick Draw McGraw (1990)(Hi-Tec Software)[48-128K].zip;/pub/sinclair/games/q/QuickDrawMcGraw.tap.zip;Quick Draw McGraw (1990)(Hi-Tec Software);Quick Draw McGraw (1991)(Hi-Tec Software);0003980;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003980
tosec\Games\[TZX]\Quick Draw McGraw (1990)(Hi-Tec Software)[128K].zip;/pub/sinclair/games/q/QuickDrawMcGraw.tzx.zip;Quick Draw McGraw (1990)(Hi-Tec Software);Quick Draw McGraw (1991)(Hi-Tec Software);0003980;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003980
tosec\Games\[Z80]\Race, The (1990)(Players Premier Software)[a].zip;/pub/sinclair/games/r/RaceThe.z80.zip;Race, The (1990)(Players Premier Software);Race, The (1990)(Players Premier);0003988;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003988
tosec\Covertapes\[TAP]\Race, The (demo) (1990)(Players Premier Software - Your Sinclair).zip;/pub/sinclair/games/r/RaceTheDemo.tap.zip;Race, The (1990)(Players Premier Software - Your Sinclair);Race, The (1990)(Players Premier);0003988;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003988
tosec\Games\[TZX]\Race, The (1990)(Players Premier Software)[128K].zip;/pub/sinclair/games/r/RaceThe.tzx.zip;Race, The (1990)(Players Premier Software);Race, The (1990)(Players Premier);0003988;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003988
tosec\Games\[TZX]\Race, The (1990)(Players Premier Software).zip;/pub/sinclair/games/r/RaceThe.tzx.zip;Race, The (1990)(Players Premier Software);Race, The (1990)(Players Premier);0003988;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0003988
tosec\Games\[TAP]\Busqueda en la Mina Maldita (1983)(Ventamatic)(es)[aka Raider of the Cursed Mine].zip;/pub/sinclair/games/r/RaiderOfTheCursedMine(Ventamatic).tap.zip;Busqueda en la Mina Maldita (1983)(Ventamatic);Raider of the Cursed Mine (1983)(Ventamatic);0004001;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004001
tosec\Games\[TAP]\Rail Traffic Control Exeter (1990)(Ashley Greenup).zip;/pub/sinclair/games/r/RTCExeter.tap.zip;Rail Traffic Control Exeter (1990)(Ashley Greenup);RTC Exeter (1990)(Ashley Greenup);0004002;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004002
tosec\Games\[TZX]\Rail Traffic Control Exeter (1990)(Ashley Greenup).zip;/pub/sinclair/games/r/RTCExeter.tzx.zip;Rail Traffic Control Exeter (1990)(Ashley Greenup);RTC Exeter (1990)(Ashley Greenup);0004002;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004002
tosec\Games\[TZX]\Rally Driver (1988)(Alternative Software)[re-release].zip;/pub/sinclair/games/r/RallyDriver(AlternativeSoftwareLtd).tzx.zip;Rally Driver (1988)(Alternative Software);Rally Driver (1987)(Alternative Software);0004005;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004005
tosec\Games\[TAP]\Rambo (1985)(Ocean).zip;/pub/sinclair/games/r/Rambo.tap.zip;Rambo (1985)(Ocean);Rambo (1985)(Ocean Software);0004010;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004010
tosec\Games\[TZX]\Rambo (1985)(Ocean).zip;/pub/sinclair/games/r/Rambo.tzx.zip;Rambo (1985)(Ocean);Rambo (1985)(Ocean Software);0004010;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004010
tosec\Games\[TZX]\Rambo (1985)(Erbe Software)[a][re-release].zip;/pub/sinclair/games/r/Rambo(IBSA).tzx.zip;Rambo (1985)(Erbe Software);Rambo (1988)(IBSA);0004010;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004010
tosec\Games\[TZX]\Rambo (1985)(The Hit Squad)[re-release].zip;/pub/sinclair/games/r/Rambo(TheHitSquad).tzx.zip;Rambo (1985)(The Hit Squad);Rambo (1989)(The Hit Squad);0004010;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0004010
tosec\Games\[Z80]\Rambo III (1988)(Ocean)[128K].zip;/pub/sinclair/games/r/RamboIII.z80.zip;Rambo III (1988)(Ocean);Rambo III (1988)(Ocean Software);0004012;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TAP]\Rambo III (1988)(Ocean)[tr cs Luxus Software House][48-128K].zip;/pub/sinclair/games/r/RamboIII_2.tap.zip;Rambo III (1988)(Ocean);Rambo III (1988)(Ocean Software);0004012;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TZX]\Rambo III (1988)(Ocean)(Side A)[48-128K].zip;/pub/sinclair/games/r/RamboIII.tzx.zip;Rambo III (1988)(Ocean);Rambo III (1988)(Ocean Software);0004012;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TZX]\Rambo III (1988)(Ocean)(Side B)[48-128K].zip;/pub/sinclair/games/r/RamboIII.tzx.zip;Rambo III (1988)(Ocean);Rambo III (1988)(Ocean Software);0004012;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TZX]\Rambo III (1988)(The Hit Squad)(Side A)[48-128K][re-release].zip;/pub/sinclair/games/r/RamboIII(TheHitSquad).tzx.zip;Rambo III (1988)(The Hit Squad);Rambo III (1991)(The Hit Squad);0004012;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TZX]\Rambo III (1988)(The Hit Squad)(Side B)[48-128K][re-release].zip;/pub/sinclair/games/r/RamboIII(TheHitSquad).tzx.zip;Rambo III (1988)(The Hit Squad);Rambo III (1991)(The Hit Squad);0004012;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004012
tosec\Games\[TZX]\Ramparts (1988)(Erbe Software)[re-release].zip;/pub/sinclair/games/r/Ramparts(IBSA).tzx.zip;Ramparts (1988)(Erbe Software);Ramparts (1988)(IBSA);0004020;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004020
tosec\Games\[Z80]\Rana Rama (1987)(Hewson Consultants).zip;/pub/sinclair/games/r/Ranarama.z80.zip;Rana Rama (1987)(Hewson Consultants);Ranarama (1987)(Hewson Consultants);0004022;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004022
tosec\Games\[TZX]\Rana Rama (1987)(Hewson Consultants).zip;/pub/sinclair/games/r/Ranarama.tzx.zip;Rana Rama (1987)(Hewson Consultants);Ranarama (1987)(Hewson Consultants);0004022;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004022
tosec\Games\[TZX]\Rana Rama (1988)(Erbe Software)[re-release].zip;/pub/sinclair/games/r/Ranarama(ErbeSoftwareS.A.).tzx.zip;Rana Rama (1988)(Erbe Software);Ranarama (1987)(Erbe Software);0004022;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004022
tosec\Games\[TZX]\Rana Rama (1988)(IBSA)[re-release].zip;/pub/sinclair/games/r/Ranarama(IBSA).tzx.zip;Rana Rama (1988)(IBSA);Ranarama (1987)(IBSA);0004022;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004022
tosec\Games\[TZX]\Rana Rama (1988)(Players Software)[re-release].zip;/pub/sinclair/games/r/Ranarama(PlayersSoftware).tzx.zip;Rana Rama (1988)(Players Software);Ranarama (1987)(Players Software);0004022;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0004022
tosec\Games\[TZX]\Ranch (1984)(Spinnaker Software).zip;/pub/sinclair/games/r/Ranch.tzx.zip;Ranch (1984)(Spinnaker Software);Ranch (1984)(Spinnaker Software Corporation);0004024;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004024
tosec\Games\[TAP]\Rancho (1984)(Idealogic)(es)[aka Ranch].zip;/pub/sinclair/games/r/Ranch(RanchoEl)(IdealogicS.A.).tap.zip;Rancho (1984)(Idealogic);Ranch (1984)(Idealogic);0004024;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004024
tosec\Games\[Z80]\Rapede - The Centipede's Revenge (1983)(Visions Software Factory)[a].zip;/pub/sinclair/games/r/Rapedes.z80.zip;Rapede - The Centipede's Revenge (1983)(Visions Software Factory);Rapedes (1983)(Visions Software Factory);0004027;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004027
tosec\Games\[TZX]\Rastan (1988)(The Hit Squad)[128K][re-release].zip;/pub/sinclair/games/r/Rastan(TheHitSquad).tzx.zip;Rastan (1988)(The Hit Squad);Rastan (1990)(The Hit Squad);0004033;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004033
tosec\Games\[TZX]\Rastan (1988)(The Hit Squad)[re-release].zip;/pub/sinclair/games/r/Rastan(TheHitSquad).tzx.zip;Rastan (1988)(The Hit Squad);Rastan (1990)(The Hit Squad);0004033;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004033
tosec\Games\[TZX]\Rattler (1984)(Atlantis Software)[a].zip;/pub/sinclair/games/r/Rattler(ZCobra).tzx.zip;Rattler (1984)(Atlantis Software);Rattler (1987)(Z Cobra);0004040;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004040
tosec\Games\[TZX]\R.B.I. 2 Baseball (1991)(Domark)[a].zip;/pub/sinclair/games/r/R.B.I.2Baseball(DroSoft).tzx.zip;R.B.I. 2 Baseball (1991)(Domark);R.B.I. 2 Baseball (1991)(Dro Soft);0004044;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004044
tosec\Games\[TZX]\R.B.I. 2 Baseball (1991)(The Hit Squad)[128K][re-release].zip;/pub/sinclair/games/r/R.B.I.2Baseball(TheHitSquad).tzx.zip;R.B.I. 2 Baseball (1991)(The Hit Squad);R.B.I. 2 Baseball (1993)(The Hit Squad);0004044;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004044
tosec\Games\[TZX]\R.B.I. 2 Baseball (1991)(The Hit Squad)[re-release].zip;/pub/sinclair/games/r/R.B.I.2Baseball(TheHitSquad).tzx.zip;R.B.I. 2 Baseball (1991)(The Hit Squad);R.B.I. 2 Baseball (1993)(The Hit Squad);0004044;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004044
tosec\Games\[TAP]\Realm of Impossibility (1985)(Ariolasoft UK)(es).zip;/pub/sinclair/games/r/RealmOfImpossibility(DroSoft).tap.zip;Realm of Impossibility (1985)(Ariolasoft UK);Realm of Impossibility (1985)(Dro Soft);0004051;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004051
tosec\Games\[TAP]\Rebel Star - 1 Player (1986)(Firebird Software).zip;/pub/sinclair/games/r/Rebelstar(1Player).tap.zip;Rebel Star - 1 Player (1986)(Firebird Software);Rebelstar (1986)(Firebird Software);0004058;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004058
tosec\Games\[TAP]\Rebel Star - 2 Players (1986)(Firebird Software).zip;/pub/sinclair/games/r/Rebelstar(2Players).tap.zip;Rebel Star - 2 Players (1986)(Firebird Software);Rebelstar (1986)(Firebird Software);0004058;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004058
tosec\Games\[TZX]\Rebel Star - 1 Player (1986)(Firebird Software)[a].zip;/pub/sinclair/games/r/Rebelstar.tzx.zip;Rebel Star - 1 Player (1986)(Firebird Software);Rebelstar (1986)(Firebird Software);0004058;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004058
tosec\Games\[TZX]\Rebel Star - 2 Players (1986)(Firebird Software)[a].zip;/pub/sinclair/games/r/Rebelstar.tzx.zip;Rebel Star - 2 Players (1986)(Firebird Software);Rebelstar (1986)(Firebird Software);0004058;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004058
tosec\Games\[TAP]\Rebel Star II - Alien Encounter - 1 Player (1988)(Silverbird Software).zip;/pub/sinclair/games/r/Rebelstar2(1Player).tap.zip;Rebel Star II - Alien Encounter - 1 Player (1988)(Silverbird Software);Rebelstar 2 (1988)(Silverbird Software);0004061;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004061
tosec\Games\[TAP]\Rebel Star II - Alien Encounter - 2 Players (1988)(Silverbird Software).zip;/pub/sinclair/games/r/Rebelstar2(2Players).tap.zip;Rebel Star II - Alien Encounter - 2 Players (1988)(Silverbird Software);Rebelstar 2 (1988)(Silverbird Software);0004061;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004061
tosec\Games\[TZX]\Rebel Star II - Alien Encounter - 1 Player (1988)(Silverbird Software).zip;/pub/sinclair/games/r/Rebelstar2.tzx.zip;Rebel Star II - Alien Encounter - 1 Player (1988)(Silverbird Software);Rebelstar 2 (1988)(Silverbird Software);0004061;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004061
tosec\Games\[TZX]\Rebel Star II - Alien Encounter - 2 Players (1988)(Silverbird Software).zip;/pub/sinclair/games/r/Rebelstar2.tzx.zip;Rebel Star II - Alien Encounter - 2 Players (1988)(Silverbird Software);Rebelstar 2 (1988)(Silverbird Software);0004061;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004061
tosec\Games\[Z80]\Red Attack (1984)(Unique).zip;/pub/sinclair/games/r/RedAttack.z80.zip;Red Attack (1984)(Unique);Red Attack (1984)(Unique Computer Services);0004068;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004068
tosec\Games\[TZX]\Red Attack (1984)(Unique).zip;/pub/sinclair/games/r/RedAttack.tzx.zip;Red Attack (1984)(Unique);Red Attack (1984)(Unique Computer Services);0004068;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004068
tosec\Games\[TAP]\Baron Rojo (1984)(Zafiro Software Division)(es)[aka Red Baron].zip;/pub/sinclair/games/r/RedBaron(BaronRojo)(ZafiChip).tap.zip;Baron Rojo (1984)(Zafiro Software Division);Red Baron (1983)(Zafi Chip);0004069;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004069
tosec\Games\[TZX]\Baron Rojo (1984)(Zafiro Software Division).zip;/pub/sinclair/games/r/RedBaron(BaronRojo)(ZafiChip).tzx.zip;Baron Rojo (1984)(Zafiro Software Division);Red Baron (1983)(Zafi Chip);0004069;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004069
tosec\Games\[TZX]\Red Heat (1989)(Ocean)(Side A)[48-128K].zip;/pub/sinclair/games/r/RedHeat.tzx.zip;Red Heat (1989)(Ocean);Red Heat (1989)(Ocean Software);0004072;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004072
tosec\Games\[TZX]\Red Heat (1989)(Ocean)(Side B)[48-128K].zip;/pub/sinclair/games/r/RedHeat.tzx.zip;Red Heat (1989)(Ocean);Red Heat (1989)(Ocean Software);0004072;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004072
tosec\Games\[DSK]\Red Heat (1989)(Ocean).zip;/pub/sinclair/games/r/RedHeat.dsk.zip;Red Heat (1989)(Ocean);Red Heat (1989)(Ocean Software);0004072;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004072
tosec\Games\[TZX]\Red Heat (1989)(The Hit Squad)[48-128K][re-release].zip;/pub/sinclair/games/r/RedHeat(TheHitSquad).tzx.zip;Red Heat (1989)(The Hit Squad);Red Heat (1991)(The Hit Squad);0004072;3;http://www.worldofspectrum.org/infoseekid.cgi?id=0004072
tosec\Games\[TAP]\Red Weed (1983)(MC Lothlorien).zip;/pub/sinclair/games/r/Redweed.tap.zip;Red Weed (1983)(MC Lothlorien);Redweed (1983)(MC Lothlorien);0004077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004077
tosec\Games\[TZX]\Red Weed (1983)(MC Lothlorien).zip;/pub/sinclair/games/r/Redweed.tzx.zip;Red Weed (1983)(MC Lothlorien);Redweed (1983)(MC Lothlorien);0004077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004077
tosec\Games\[TZX]\Renegade (1987)(The Hit Squad)[a][128K][re-release].zip;/pub/sinclair/games/r/Renegade(TheHitSquad).tzx.zip;Renegade (1987)(The Hit Squad);Renegade (1989)(The Hit Squad);0004082;4;http://www.worldofspectrum.org/infoseekid.cgi?id=0004082
tosec\Games\[TZX]\Renegade (1987)(The Hit Squad)[re-release].zip;/pub/sinclair/games/r/Renegade(TheHitSquad).tzx.zip;Renegade (1987)(The Hit Squad);Renegade (1989)(The Hit Squad);0004082;4;http://www.worldofspectrum.org/infoseekid.cgi?id=0004082
tosec\Games\[TAP]\Renegade II - Target Renegade (1988)(Imagine Software)[48-128K].zip;/pub/sinclair/games/t/Target-Renegade128.tap.zip;Renegade II - Target Renegade (1988)(Imagine Software);Target - Renegade (1988)(Imagine Software);0004087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[DSK]\Renegade II - Target Renegade (1988)(Imagine Software).zip;/pub/sinclair/games/t/Target-Renegade.dsk.zip;Renegade II - Target Renegade (1988)(Imagine Software);Target - Renegade (1988)(Imagine Software);0004087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[TAP]\Renegade II - Target Renegade (1988)(Imagine Software).zip;/pub/sinclair/games/t/Target-Renegade48.tap.zip;Renegade II - Target Renegade (1988)(Imagine Software);Target - Renegade (1988)(Imagine Software);0004087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[TZX]\Renegade II - Target Renegade (1988)(Erbe Software)(Side A)[a][48-128K][re-release].zip;/pub/sinclair/games/t/Target-Renegade(ErbeSoftwareS.A.).tzx.zip;Renegade II - Target Renegade (1988)(Erbe Software);Target - Renegade (1988)(Erbe Software);0004087;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[TZX]\Renegade II - Target Renegade (1988)(Erbe Software)(Side B)[a][48-128K][re-release].zip;/pub/sinclair/games/t/Target-Renegade(ErbeSoftwareS.A.).tzx.zip;Renegade II - Target Renegade (1988)(Erbe Software);Target - Renegade (1988)(Erbe Software);0004087;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[TZX]\Renegade II - Target Renegade (1988)(Imagine Software)[a2][48-128K][SpeedLock 7].zip;/pub/sinclair/games/t/Target-Renegade(TheHitSquad).tzx.zip;Renegade II - Target Renegade (1988)(Imagine Software);Target - Renegade (1990)(The Hit Squad);0004087;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004087
tosec\Games\[TAP]\Renegade III - The Final Chapter (1989)(Imagine Software)[48-128K].zip;/pub/sinclair/games/r/RenegadeIII48.tap.zip;Renegade III - The Final Chapter (1989)(Imagine Software);Renegade III (1989)(Imagine Software);0004090;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004090
tosec\Games\[Z80]\Renegade III - The Final Chapter (1989)(Imagine Software)[128K].zip;/pub/sinclair/games/r/RenegadeIII128.z80.zip;Renegade III - The Final Chapter (1989)(Imagine Software);Renegade III (1989)(Imagine Software);0004090;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004090
tosec\Games\[TZX]\Renegade III - The Final Chapter (1989)(Erbe Software)(Side A)[48-128K][re-release].zip;/pub/sinclair/games/r/RenegadeIII(ErbeSoftwareS.A.).tzx.zip;Renegade III - The Final Chapter (1989)(Erbe Software);Renegade III (1989)(Erbe Software);0004090;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004090
tosec\Games\[TZX]\Renegade III - The Final Chapter (1989)(Erbe Software)(Side B)[48-128K][re-release].zip;/pub/sinclair/games/r/RenegadeIII(ErbeSoftwareS.A.).tzx.zip;Renegade III - The Final Chapter (1989)(Erbe Software);Renegade III (1989)(Erbe Software);0004090;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004090
tosec\Games\[TZX]\Renegade III - The Final Chapter (1989)(Imagine Software)[48-128K][SpeedLock 7].zip;/pub/sinclair/games/r/RenegadeIII(TheHitSquad).tzx.zip;Renegade III - The Final Chapter (1989)(Imagine Software);Renegade III (1991)(The Hit Squad);0004090;2;http://www.worldofspectrum.org/infoseekid.cgi?id=0004090
tosec\Games\[TAP]\Repulsar (1983)(Softek Software International)[16K][kempston].zip;/pub/sinclair/games/r/Repulsar(joystickVersion).tap.zip;Repulsar (1983)(Softek Software International);Repulsar (1983)(Softek);0004098;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004098
tosec\Games\[Z80]\Repulsar (1983)(Softek Software International)[16K].zip;/pub/sinclair/games/r/Repulsar.z80.zip;Repulsar (1983)(Softek Software International);Repulsar (1983)(Softek);0004098;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004098
tosec\Games\[TZX]\Repulsar (1983)(Softek Software International)[16K][kempston].zip;/pub/sinclair/games/r/Repulsar.tzx.zip;Repulsar (1983)(Softek Software International);Repulsar (1983)(Softek);0004098;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004098
tosec\Games\[TZX]\Repulsar (1983)(Softek Software International)[16K].zip;/pub/sinclair/games/r/Repulsar.tzx.zip;Repulsar (1983)(Softek Software International);Repulsar (1983)(Softek);0004098;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0004098
tosec\Games\[TZX]\Rescate Atlantida (1989)(Dinamic Software)(es)(Side A)[48-128K][IB-S-006].zip;/pub/sinclair/games/r/RescateAtlantida(IBSA).tzx.zip;Rescate Atlantida (1989)(Dinamic Software);Rescate Atlantida (1989)(IBSA);0004100;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004100
tosec\Games\[TZX]\Rescate Atlantida (1989)(Dinamic Software)(es)(Side B)[48-128K][IB-S-006].zip;/pub/sinclair/games/r/RescateAtlantida(IBSA).tzx.zip;Rescate Atlantida (1989)(Dinamic Software);Rescate Atlantida (1989)(IBSA);0004100;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0004100
